geneNames	GSM161945	GSM161946	GSM161948	GSM161949	GSM161950	GSM161951	GSM161952	GSM161953	GSM161954	GSM161955	GSM161956	GSM161957	GSM161958	GSM161959	GSM161960	GSM161961	GSM161962	GSM161963	GSM161964	GSM161965	GSM161966	GSM161967	GSM161968	GSM161969	GSM161970	GSM161971
ICOS	45.7172	46.0241	51.874	51.6984	46.5175	64.9439	46.1611	55.1053	49.5881	55.7171	52.5017	56.5164	52.8717	56.4614	45.1854	39.4095	51.6376	60.6031	56.9722	43.5469	43.7603	54.0663	53.774	57.0184	68.442	40.2237
ICOSLG	165.9342	153.305	165.6948	168.5472	152.9828	161.2538	168.524	149.41558	157.7954	170.4256	156.1004	159.2126	165.3756	177.5772	160.1074	170.2318	175.8248	166.6382	172.6772	180.6566	156.15	139.7772	178.529	183.2052	216.6522	194.2218
ICT1	727.903	720.546	661.46	592.124	786.121	566.91	715.538	954.201	599.445	702.727	836.88	687.959	649.333	746.247	704.893	677.31	597.514	712.808	717.969	719.247	612.188	770.91	1146.73	1147.64	588.45	941.54
ID1	1889.89	1012.97	935.58	1172	849.355	455.971	728.719	1408.33	1302.4	887.147	694.235	786.797	639.814	503.23	1235.15	972.311	781.754	522.312	413.089	743.197	1010.64	2237.8	252.399	260.179	1700.01	875.631
ID2	222.728	149.956	254.8055	165.42	193.504	82.55315	183.6345	230.708	146.72	113.26325	163.821	150.4755	136.544	143.279	196.7335	194.399	133.27785	130.4231	166.304	191.283	334.901	391.648	268.353	236.8735	87.4711	194.003
ID2B	43.2821	20.701	30.1371	27.4406	24.8346	36.3442	17.5333	31.012	19.5627	25.7453	37.7797	28.6934	24.372	23.698	27.614	36.2558	28.5642	29.5139	24.4262	21.4314	29.8321	27.0682	41.4426	31.598	25.9735	23.158
ID3	707.737	385.086	539.569	612.892	463.85	248.12	426.063	577.966	456.174	263.515	359.593	413.134	387.646	392.327	578.378	648.817	436.524	376.075	589.118	480.088	959.167	2090.88	404.285	435.762	1156.15	603.32
ID4	103.2268	95.26036	129.32638	116.38208	122.70368	86.35802	115.53676	114.34464	100.68966	89.72812	103.23202	105.94512	98.66278	92.57466	95.83084	107.88124	90.92184	103.59332	109.22858	126.95832	95.39504	157.07146	68.27546	79.50372	106.49552	98.95774
IDE	381.323	383.0906667	335.7966667	413.0313333	391.767	420.637	385.8153333	444.4683333	374.2746667	341.9616667	380.2573333	317.9646667	493.4726667	470.1943333	481.8963333	475.415	403.659	440.6266667	369.6306667	529.1436667	722.0126667	389.2186667	327.2516667	346.0626667	107.1509333	306.327
IDH1	646.682	704.387	589.217	610.902	855.363	700.363	974.228	846.022	634.084	752.62	900.39	674.591	666.129	574.584	766.136	678.904	443.679	598.179	576.617	556.62	503.705	271.287	231.521	246.59	145.571	710.782
IDH2	4129.3435	4728.141	4651.023	3499.799	4486.6295	4234.541	4582.2405	3946.8885	4944.419	4672.9565	4004.907	4793.378	4493.1495	4510.9415	4721.4155	5038.8585	4245.975	4355.7335	3650.318	4474.0445	3308.6945	3409.5995	4769.3175	4571.4035	5247.7065	5869.0055
IDH3A	520.688	567.1468333	422.7107667	445.9361333	590.235	620.2126667	628.7530333	480.2143333	777.782	1095.826667	786.5916667	395.2031333	705.3546667	660.983	674.629	868.8813333	678.115	670.5728333	659.75	514.256	978.1786667	743.1783333	986.9056667	988.4136667	128.8383	627.726
IDH3B	1707.372	1716.588667	1868.301667	1639.246333	1854.644	1647.805	1860.243333	1810.417333	1917.075667	1952.260333	1894.532667	2163.73	2054.270333	1936.563	1896.363333	2186.707	1689.132333	1876.172333	1688.427	1755.97	842.764	980.6343333	893.0633333	904.1803333	680.9173333	1309.293333
IDH3G	829.454	1097.9025	1012.442	946.269	960.1855	809.69	996.447	1054.5235	959.251	1063.5145	1125.833	1031.501	1036.249	1086.416	889.8465	1132.6595	876.83	943.549	1044.4465	961.5655	1077.167	1938.58	915.799	881.1115	1464.175	1086.097
IDI1	2159.51	1598.875	962.1175	1597.665	2022.52	1685.89	2182.085	1282.46	1695.11	3527.33	1759.035	1418.2	2124.2	1986.165	1612.955	1848.98	2299.98	1862.98	1123.215	1291.395	1793.85	704.1175	1448.535	1598.99	298.6855	2435.385
IDI2-AS1	133.919	142.242	126.197	194.506	64.8786	104.05	98.4873	202.779	57.5108	87.0436	128.375	83.1752	110.896	124.786	125.174	141.807	107.443	205.19	136.817	137.402	110.318	45.6673	115.655	139.182	63.7283	171.512
IDNK	209.116	208.46	224.701	207.723	238.812	212.853	236.742	229.198	214.137	229.415	219.648	201.557	215.183	220.76	238.973	225.832	207.8	222.975	256.557	208.13	246.729	193.297	252.564	226.019	292.91	273.375
IDO1	159.215	137.2	124.077	169.412	156.3	168.948	198.364	143.597	230.462	124.197	196.057	169.563	191.661	136.259	173.07	178.569	117.761	126.258	152.076	312.142	172.967	107.057	232.188	197.592	152.923	153.01
IDS	231.1182222	200.2556111	221.7731556	212.2095111	223.0277111	232.967	222.2480111	218.4662222	225.7118111	232.5391111	211.1446889	229.5008889	221.8020111	244.9732444	244.8082	225.1814778	211.5084778	240.7322889	206.912	224.3416222	251.1252667	239.7793444	228.7703444	209.6735111	205.9149111	237.9553333
IDUA	137.4686667	129.999	148.7426667	127.6176667	126.4056667	148.211	137.5086667	127.588	133.6156667	139.5906667	130.0817667	135.0916667	128.5083333	138.1436667	121.135	140.951	150.2156667	149.383	149.9506667	153.243	118.4836667	117.6103333	149.7163333	129.6593333	167.9236667	145.7966667
IER2	1347.74	1707.17	3648.61	2282.12	445.601	232.079	398.918	1895.41	1874.46	2197.26	1138.77	368.299	483.477	1355.28	369.469	607.29	403.88	389.032	509.596	912.158	453.255	1524.72	270.335	292.273	952.725	771.208
IER3	234.555	173.025	361.627	366.856	216.551	192.493	221.293	403.107	257.527	360.869	165.294	175.474	218.603	209.982	189.974	213.662	289.622	181.015	240.579	622.857	291.971	441.697	711.906	659.36	285.482	285.739
IER3IP1	906.188	903.3505	931.114	870.792	776.049	703.076	841.4595	881.7045	887.7765	799.143	876.806	864.7345	940.064	834.443	781.44	879.772	759.2925	814.5365	737.3305	783.351	676.263	607.8855	835.0055	828.3505	144.01175	831.9335
IER5	3952.08	1860.33	2234.75	2007.96	1786.25	850.315	2114.37	1824.73	2308.9	1554.15	1047.75	784.787	1158.23	1360.91	2058.72	1411.73	2059.24	2350.43	553.872	3185.75	3615.7	4317.68	2915.1	2751.23	2345.15	1979.45
IER5L	135.7545	126.806	138.075	142.7665	143.9095	160.225	133.988	117.0845	136.7275	140.103	137.737	159.6445	114.1405	120.9205	110.52075	120.0505	110.3365	118.9655	120.3315	116.7295	108.636	131.9385	130.0265	112.6934	152.677	121.696
IFFO1	515.5585	408.1785	421.614	465.9785	611.882	458.0765	478.187	626.23	537.593	592.507	421.0915	481.666	469.2465	587.425	524.6885	476.126	503.6575	467.686	399.5725	451.493	355.617	343.0645	391.165	412.6675	642.4865	480.396
IFFO2	179.864	171.966	241.582	325.858	207.219	214.249	208.918	334.174	206.23	224.271	182.294	233.98	250.276	243.152	201.304	273.33	245.88	191.827	280.125	282.817	204.685	295.958	212.454	199.038	200.836	263.055
IFI16	335.636	268.1493333	448.0663333	374.9186667	395.804	242.0376667	371.2833333	679.8	280.4493333	213.0763333	288.7366667	266.8478667	245.18	219.2606667	319.445	248.6913333	197.4376667	266.2576667	324.7963333	407.5583333	622.9723333	747.0753333	639.921	602.6076667	84.4183	142.7246667
IFI27	622.516	798.71	508.581	859.102	689.29	328.515	580.348	957.449	537.989	455.995	617.077	619.969	596.162	525.623	552.866	575.535	417.208	460.149	366.732	1071.47	1311.2	638.078	564.036	541.366	1174.34	800.722
IFI27L1	241.819	270.908	281.897	278.678	264.518	251.016	250.473	274.096	238.339	316.101	293.176	290.705	256.003	298.015	119.807	274.384	341.272	301.517	282.238	305.143	264.218	277.324	302.995	280.974	396.282	306.714
IFI27L2	1052.13	1116.98	791.649	771.991	1620.23	902.306	992.453	589.207	1377.48	1433.83	668.011	422.771	1204.46	1994.02	1830.54	1365.78	1159.51	1262.67	460.81	1229.77	310.303	325.884	204.746	236.016	591.338	1337.35
IFI35	219.415	247.766	237.564	194.601	221.771	213.817	222.543	210.092	209.928	216.49	203.028	227.507	223.06	201.951	240.087	220.986	193.477	202.815	237.366	220.585	200.135	223.157	226.506	203.633	238.841	216.005
IFI44	98.3795	109.83235	87.80675	120.93955	81.311	82.3215	93.74255	137.3075	96.1763	88.0443	87.02625	91.3135	97.09755	105.0934	101.929	98.11855	89.3113	111.59285	74.06675	159.058	70.69985	60.89355	76.8314	76.50615	56.53795	67.7
IFI44L	140.11	184.76	116.539	331.645	128.534	70.0099	99.5702	199.064	129.885	94.4561	82.5464	88.426	104.727	89.4676	140.122	70.8064	89.0614	162.871	100.247	436.627	52.432	26.9319	42.5446	35.6433	36.5388	81.7981
IFI6	170.059	200.384	141.605	302.158	224.26	160.498	188.587	261.201	139.242	128.816	146.883	123.726	156.96	163.216	185.113	152.449	154.004	173.26	147.278	363.097	184.293	163.853	167.523	152.381	377.619	199.533
IFIH1	69.9722	73.3933	61.8436	74.43695	67.1978	57.8594	68.7534	80.9765	61.8547	53.8065	63.61675	59.34225	66.08715	63.92145	72.2374	62.4326	48.0837	54.331	68.66295	102.4193	77.0405	46.4566	54.2127	55.4274	54.81705	62.38755
IFIT1	501.143	721.879	535.729	828.222	597.643	427.986	562.365	798.982	646.169	353.045	598.704	488.167	649.935	727.378	534.516	630.622	453.318	554.393	461.715	872.458	176.722	76.1423	113.491	107.633	101.961	409.26
IFIT2	110.14915	118.7452	107.894	148.081	112.2355	116.38895	124.1075	140.14	130.251	113.80285	109.33415	113.388	114.10895	135.616	125.2665	126.831	104.17395	123.0365	126.3895	159.1455	133.92695	80.6665	82.0158	82.95435	115.7927	104.59615
IFIT3	198.8685	194.0745	181.3385	291.369	158.931	149.855	169.7795	240.3465	157.602	136.4775	160.2915	154.187	186.575	174.056	207.371	178.6085	146.2831	187.9385	168.7485	341.0265	145.8075	103.98615	103.60665	103.8736	110.4723	143.223
IFIT5	210.513	177.594	162.81	188.649	192.806	165.132	162.5515	224.8365	140.0395	164.5615	169.3495	163.7565	164.7615	186.2515	183.88	175.8285	174.51	191.4915	170.6025	230.442	201.2775	199.2845	177.84	169.0245	134.10215	144.7811
IFITM1	1290.31	1192.13	1445.11	1591.25	1456.54	690.193	1193.62	2030.77	1167.63	845.604	918.416	1325.23	1310.25	1102.06	1305	1042.21	774.478	925.9	1255.51	1938.13	2065.38	4885.6	2967.74	2626.46	1513.14	1349.55
IFITM10	203.375	147.483	147.7685	184.4815	151.158	170.279	164.392	168.1355	135.08625	156.976	137.4812	149.006	163.7635	155.1965	169.843	148.3185	158.073	218.8815	164.255	185.579	147.82	406.69	135.027	153.4075	175.997	153.93065
IFITM2	2988.12	2714.42	2838.78	2669.07	3388.72	1892.25	2606.11	3162.72	2731.72	2181.23	2390.64	2182.62	2668.81	2201.34	2204.71	2777.99	2925.39	1662.21	3003.07	3391.22	4967.16	8113.63	4440.21	4243.37	2665.11	2548.95
IFITM3	4586.83	4393.27	4958.7	4277.82	5780.95	3626.16	4434.73	5002.5	4466.62	3700.85	4630.36	3981.58	3850.42	3669.97	3722.46	4009.49	4258.44	2887.15	4403.19	4761.39	6563.42	9696.77	6675.31	6175.67	4217.29	4214.81
IFNA1	53.7897	65.3989	60.6944	51.9775	60.6219	76.872	61.9066	34.013	50.3757	59.3533	49.6875	53.7591	42.9185	57.8581	45.8468	51.8129	55.982	47.104	73.7054	51.376	60.8247	49.8265	63.4204	49.2037	96.1755	65.6443
IFNA10	30.4122	28.29	28.8945	28.1732	40.7272	36.9979	24.7107	25.6974	29.689	33.7487	31.6671	34.2897	30.7893	35.5494	28.6205	20.7849	38.9897	32.9124	26.1415	34.29	22.7765	20.3057	34.7933	44.0331	36.4931	29.297
IFNA14	38.7305	38.9975	35.6314	37.276	28.337	39.4208	37.3107	34.0363	44.0428	38.3172	36.711	32.4498	34.6443	36.3668	26.6769	34.3485	45.0173	30.9462	36.3937	28.9363	27.509	31.0939	38.3674	27.8719	45.0283	43.8712
IFNA16	46.8785	36.986	40.0866	36.2259	35.7139	37.4434	35.2226	27.2362	34.3066	31.3807	40.3132	33.6527	33.9117	32.6655	36.9541	37.7516	42.0965	40.6404	36.8892	40.1086	38.2997	37.3236	33.5532	24.658	44.6607	38.0323
IFNA17	62.1938	50.4738	60.2283	48.5519	36.2186	51.0846	44.9409	57.2961	54.4886	69.7152	58.6947	67.0078	51.6141	59.4675	53.689	62.2981	66.195	56.5734	58.2436	47.0815	61.8151	55.5951	61.8006	68.4343	75.7293	65.5125
IFNA2	35.8184	46.1145	34.7395	50.0764	56.7389	45.4623	39.3039	46.6776	50.8717	34.8383	42.4944	38.6589	34.2345	37.0546	40.4465	47.1147	34.554	32.0017	43.5165	45.3144	31.1137	48.3231	59.9996	86.0315	80.0195	53.3386
IFNA21	59.0127	53.9475	61.0267	65.3437	68.4697	76.2167	61.6766	47.0473	59.3535	49.587	67.2366	73.4639	67.6627	68.3963	54.6884	67.9566	61.875	56.6808	65.913	60.6186	66.2523	76.3479	66.9733	72.9924	80.9783	51.3817
IFNA4	65.3891	60.5287	62.5652	76.3717	59.1092	63.4743	54.4763	50.2691	52.2643	72.0234	59.5487	71.5741	48.1306	51.0461	54.8389	53.2257	84.638	66.622	63.2109	50.4225	51.8731	64.6143	62.7214	60.2855	57.4043	62.1107
IFNA5	42.4503	26.5877	47.062	33.3123	41.7242	54.5715	31.673	38.5873	37.7433	49.192	38.2755	53.6051	45.5696	30.6106	63.0214	35.1635	24.9789	36.6341	38.2702	35.1495	27.5618	32.7441	40.0592	52.9673	53.05	55.33
IFNA7	148.22	142.679	142.795	163.392	133.315	147.514	107.667	150.269	88.4377	148.143	125.21	125.59	142.534	149.08	110.661	136.473	157.754	148.408	127.765	141.959	143.013	137.382	152.364	156.546	151.49	113.676
IFNA8	29.8323	35.3421	27.0529	33.0196	25.9279	24.8405	33.363	27.517	23.1133	32.3211	31.9696	27.0249	34.1461	23.7206	25.4345	30.2535	24.7776	27.1846	29.4227	27.9735	21.7163	33.655	24.7767	30.3556	28.6852	16.7862
IFNAR1	93.63506667	97.0282	96.89863333	94.9567	100.8128	108.2280333	111.5105333	100.481	98.68616667	100.1526667	98.92696667	93.04176667	98.94866667	104.0229667	103.7338333	106.8855333	112.2410333	101.2362	97.8265	111.513	137.3269333	120.4251667	127.905	117.6663333	82.91296667	91.99546667
IFNAR2	196.235	178.0773333	170.653	178.098	185.7513333	235.3833333	198.5833333	231.5206667	188.3233333	191.394	186.5176667	198.4196667	201.422	194.5583333	194.9693333	180.5376667	220.7323333	183.713	215.677	194.97	166.6096667	186.3343333	160.8768667	154.4575	149.2999	169.8633333
IFNB1	69.3911	196.313	117.79	199.584	51.2063	112.117	110.638	198.01	90.8653	84.2782	123.772	153.256	191	89.9704	121.512	172.559	183.938	133.084	310.915	201.323	83.0435	68.6498	243.337	206.195	99.3412	173.284
IFNG	85.7322	80.2073	73.8584	87.1631	85.9561	57.9145	64.9946	73.9884	75.546	81.6783	71.6303	95.1886	74.5546	67.7506	77.7485	70.927	74.7301	75.8359	83.2715	76.7223	69.4685	93.4608	87.8115	78.5507	80.7105	65.0443
